Index,x1,x2
128,-1.0188365,0.35469994
129,-0.6290715,0.69765764
130,0.18177494,0.003798105
131,0.2920453,-0.2754829
132,1.9207491,-0.05409038
133,0.10405752,0.9389261
134,1.7969105,-0.058714036
135,0.07188916,0.52385086
136,1.6668345,-0.14781746
137,0.87488425,0.44138527
138,1.9437246,0.3224907
139,0.9026583,-0.3844859
140,-0.63520277,0.6344393
141,1.6340492,-0.24479866
142,-0.92521,0.34788033
143,1.9579898,0.4417385
144,1.9615031,0.34273943
145,0.9034853,-0.47241768
146,1.2800533,-0.4420425
147,0.9159109,-0.43602183
148,1.2926987,-0.4721743
149,-0.954969,0.45745373
150,1.6094812,-0.35889152
151,2.030561,0.36952597
152,0.12591079,0.08906805
153,0.606969,0.7599888
154,-0.5313363,0.9483392
155,0.27002496,-0.09807168
156,-0.7538518,0.6818617
157,0.73034245,-0.48620307
158,0.6684823,0.7023117
159,1.0101905,-0.50570434
160,-0.030826788,0.50772434
161,-0.5418297,0.85402495
162,1.1641761,-0.546371
163,1.0051585,0.16184571
164,0.6149697,-0.44134238
165,0.20311566,-0.22366405
166,0.9812267,0.13479763
167,1.5761315,-0.32581848
168,1.710569,-0.12038273
169,1.9300662,0.21724206
170,1.9211977,0.073672265
171,0.7794151,-0.5457455
172,-0.9871405,0.04567694
173,1.1443958,-0.4496365
174,0.090711385,-0.03407794
175,-1.0149735,-0.055595808
176,0.5679736,-0.35642204
177,1.9076449,-0.002709012
178,0.9607882,0.23584251
179,0.37442786,0.89897496
180,1.0531458,0.16674064
181,-0.897833,0.38537106
182,0.96238136,-0.4688653
183,0.045423128,0.47618738
184,-0.8501531,0.5360368
185,0.32906008,-0.2419232
186,-0.4291376,0.9127837
187,-0.5733968,0.7802485
188,1.104041,-0.5540465
189,1.7153056,-0.16640294
190,0.961812,0.056545705
191,-0.013807206,0.38096347
192,0.05180863,0.13983737
193,-0.94324875,0.1813063
194,1.9573647,0.3688158
195,2.0761843,0.5127808
196,1.8490595,0.2616692
197,0.9108378,-0.54070073
198,0.05362919,0.33769837
199,1.435436,-0.37507743
200,0.7979435,-0.4841277
201,0.027122706,0.27748924
202,0.5645492,0.8262196
203,1.9069862,0.4411264
204,0.9770948,0.27253622
205,0.49242443,-0.3919198
206,2.043223,0.06746776
207,0.3078551,1.0066434
208,0.14328332,-0.09246019
209,1.6157777,-0.28820315
210,-0.053578857,0.26752895
211,-0.07238737,1.0577295
212,-0.9491591,0.14424798
213,0.6862136,-0.47594854
214,1.3532684,-0.45337862
215,0.021561295,0.31690186
216,1.3619657,-0.39302626
217,0.003841811,0.31591707
218,0.45811647,0.883597
219,0.48740828,0.88236076
220,0.68296134,0.69849753
221,-0.5298293,0.78555053
222,-0.3341134,0.9914511
223,0.23632544,-0.17664129
224,0.3691349,0.9239578
225,0.54765105,-0.2407722
226,1.6898206,-0.12642486
227,1.9219531,0.100488245
228,0.80346185,0.68421376
229,0.8980602,-0.42663002
230,-0.9368957,0.276067
231,0.3085047,0.97782296
232,0.103714325,1.0157274
233,0.19884215,-0.03394437
234,0.37512425,0.9490162
235,0.008705023,0.09752777
236,0.36214095,0.9856082
237,-0.007465743,0.3716027
238,0.93905926,-0.5579121
239,-0.31722328,0.9125662
240,-0.9794897,0.049693298
241,-0.2042159,1.0703199
242,1.6018977,-0.29031298
243,0.11628323,-0.02269353
244,0.027823225,0.34422043
245,-0.95543075,0.38754484
246,-0.276297,0.9010818
247,1.1373328,-0.47159654
248,1.0354329,0.18655674
249,-0.8921934,0.3751802
250,-0.6291351,0.75944495
251,-0.9319175,0.4770796
252,1.7153984,-0.17714372
253,0.22862291,0.98973906
254,0.2678732,1.0339065
255,-0.6908041,0.7217876
256,-1.1080589,0.0891184
257,2.0276668,0.17005849
258,0.96961504,-0.046987455
259,0.91786957,0.5179142
260,-0.64537346,0.7149464
261,1.3068006,-0.47750366
262,1.9695045,0.17960025
263,0.8041006,-0.42185345
264,1.9455034,0.15018289
265,-0.98106635,0.08624119
266,0.23752907,1.0053813
267,-0.93773556,0.2808132
268,0.3957124,-0.3596213
269,-0.24724615,0.9101034
270,0.15219553,0.047276337
271,-0.9345619,0.47397003
272,-0.19666743,0.8701588
273,0.98726594,-0.4932284
274,1.6010181,-0.11208922
275,0.54402333,-0.32072163
276,0.9076789,0.3815847
277,-0.020375611,0.9988978
278,-0.30226696,0.9454005
279,0.20289826,-0.27029186
280,0.4037429,0.8860288
281,2.008855,0.5187036
282,-0.5506326,0.8858651
283,0.5838347,0.7758557
284,0.46452838,0.85949033
285,0.6574902,0.68348986
286,1.524095,-0.360273
287,-0.8932906,0.5488121
288,1.1460485,-0.47899345
289,-0.5922017,0.77913857
290,-0.28231984,1.0139731
291,-0.7591102,0.71289927
292,-1.0567272,0.20490034
293,1.8681798,0.11047737
294,0.47791955,-0.26062962
295,1.643801,-0.21218768
296,0.06285094,0.19762637
297,0.42886868,-0.2753961
298,-0.58878034,0.81694794
299,-0.4488121,0.92318153
300,0.42782775,-0.30605316
301,0.6605366,0.79951185
302,0.54142845,-0.42273617
303,-0.9587378,0.10402663
304,1.850312,0.01548133
305,0.2779834,-0.22503377
306,1.1836247,-0.444309
307,-0.7739194,0.6994001
308,1.6504672,-0.2592891
309,1.5874668,-0.3040435
310,1.4566938,-0.32906592
311,0.7352996,-0.43901008
312,0.7528323,0.6670222
313,0.6886466,0.7591859
314,1.7969269,-0.121923596
315,0.29945993,1.0474442
316,-0.48460034,0.9708576
317,0.9391946,0.4310121
318,0.8400424,0.6648124
319,0.45042703,-0.36683175
320,0.5948245,0.89456546
321,1.6543692,-0.20044285
322,0.9252677,0.048465755
323,1.2198532,-0.35568973
324,0.28932178,0.9673553
325,-0.09062228,0.9779028
326,0.7518798,0.53405756
327,0.09450817,-0.07603521
328,1.0106215,0.18361893
329,-0.030124547,0.42400396
330,-0.3108398,0.9369804
331,0.4730777,0.9148839
332,-0.58321434,0.8111894
333,2.0436914,0.24720393
334,1.9430912,0.47938275
335,0.06191217,0.3128946
336,1.4405887,-0.43236542
337,-0.5392559,0.8434242
338,0.5960111,-0.4750414
339,0.7699217,-0.45354235
340,2.0203154,0.38722914
341,0.62096447,-0.43502802
342,1.8998077,0.15936801
343,1.9515047,0.19120021
344,0.89838165,0.32871062
345,1.300387,-0.355203
346,1.3508314,-0.4634502
347,-0.74658626,0.7160883
348,0.48488024,-0.35439265
349,1.0162766,0.12292832
350,-0.49181598,0.8171926
351,0.086718164,0.424675
352,1.0963693,-0.5566982
353,-0.49922833,0.8388423
354,0.8068149,0.55946195
355,-0.9962657,0.3353952
356,-0.93872446,0.30013886
357,-0.7805028,0.61064327
358,-0.2970162,0.97050595
359,0.9339605,0.290496
360,0.646358,0.84922767
361,-0.27693924,0.9101277
362,1.7766428,0.029865969
363,0.21517257,1.0897826
364,0.92508703,-0.5273477
365,0.8784123,0.2673989
366,1.6870887,-0.19455606
367,1.760723,-0.026937615
368,0.8573476,0.5252538
369,-0.8539475,0.3856129
370,1.7292603,-0.27945018
371,0.84598655,0.3538655
372,0.45754614,0.9911354
373,1.772148,-0.21044226
374,0.9708595,0.019833257
375,0.9100989,0.30866966
376,0.8391257,0.43872324
377,1.3429904,-0.4387589
378,0.7903296,0.54316366
379,1.3215493,-0.5085844
380,-0.24014969,0.98361874
381,0.026971405,0.35103816
382,0.61784464,-0.3859687
383,0.5310363,0.8269619
384,-1.0315946,0.07900758
385,-0.075376436,0.9901704
386,-0.6134368,0.8056031
387,0.98461854,0.41744196
388,-0.78630084,0.5456892
389,0.26330823,-0.22305448
390,2.0249465,0.24448402
391,-0.22368306,0.89785516
392,0.17462984,-0.07425968
393,1.8374791,-0.23451091
394,0.71106505,-0.5166556
395,0.021166848,-0.005951845
396,0.36275324,0.93933034
397,1.0145115,-0.5318079
398,0.43358487,-0.36852503
399,0.94269353,0.3910906
400,-0.70853776,0.6681129
401,-0.9549566,0.38926172
402,0.580919,0.70847243
403,1.971557,0.20375763
404,0.08546772,0.12160413
405,-0.37954044,0.9146466
406,0.07548886,1.0043999
407,1.9278392,0.5111839
408,1.8164464,0.003907709
409,0.8271713,0.46521237
410,0.11259577,0.953279
411,1.891608,-0.12156273
412,0.51930046,-0.32281706
413,-0.8575452,0.48462144
414,0.056739613,0.47240528
415,0.3619298,0.8862181
416,-0.74570876,0.73649055
417,-0.37083972,0.84698987
418,0.14300665,1.0819153
419,0.90069455,-0.47836432
420,0.08887396,1.0248178
421,-0.3891535,0.8384007
422,0.13236547,0.90442824
423,-0.928971,0.42518324
424,1.7378739,-0.17646377
425,0.41381556,-0.36766422
426,0.56840575,0.8533348
427,0.9999811,0.35115054
428,2.024317,0.2876671
429,1.445007,-0.35291478
430,1.8890165,-0.13024361
431,1.9066596,0.04455572
432,1.4615105,-0.42200506
433,0.015960133,0.33110818
434,-0.019875906,0.99042845
435,0.31225228,-0.25699264
436,0.73465824,0.6970411
437,-0.9414763,0.35865286
438,0.6139467,0.8249938
439,-0.8415781,0.30671796
440,0.30857652,-0.23006678
441,-1.0009866,0.19470124
442,0.25904542,-0.26512504
443,-0.06112361,0.9708007
444,0.048639566,0.28210512
445,0.9945772,0.36595497
446,0.7072457,0.69873667
447,-0.60852766,0.72143656
448,0.4928048,0.96148884
449,1.7609179,-0.14085826
450,0.9967293,-0.4875369
451,-0.7976744,0.62855124
452,0.5949606,0.7962172
453,-0.53575164,0.88438123
454,0.5724154,0.84236866
455,2.47E-05,0.33550107
456,0.65437967,0.7477569
457,0.70346314,-0.46444404
458,0.7853911,0.52111167
459,0.73364794,0.6607433
460,0.8114962,0.61369145
461,-0.823526,0.5858212
462,-0.00324967,0.34730944
463,-0.50191075,0.9707947
464,0.9387243,-0.4486289
465,0.16682567,0.076401025
466,0.22513276,0.9336369
467,0.5562451,0.8859369
468,0.78012294,0.55658686
469,1.9871434,0.14286879
470,-0.93187404,0.26271752
471,-0.52823114,0.8068187
472,0.297641,0.9342945
473,1.0050112,0.06738423
474,0.1254863,-0.063803256
475,-0.28807315,0.9433201
476,-0.75973403,0.6208115
477,1.9579128,0.45210105
478,0.19810818,-0.04206227
479,0.017379977,0.16691309
480,0.41294578,0.88589966
481,0.91793966,0.41018128
482,0.29112005,-0.03669667
483,-0.89518577,0.09280223
484,1.0797284,-0.4985858
485,1.3896219,-0.35942352
486,-0.98921007,0.1257265
487,0.92821944,0.34135997
488,-0.11537982,0.96113896
489,0.2263789,0.94759995
490,0.9170989,0.122319795
491,0.9566096,-0.48909193
492,1.4181037,-0.48298982
493,0.10280694,0.19234475
494,1.5177181,-0.31109336
495,1.0006348,0.17630902
496,0.16733511,0.8885998
497,0.17093825,0.09834575
498,0.061958235,0.88755774
499,-0.42967546,0.97961956
500,1.5184726,-0.40465042
501,0.9073695,0.035788964
502,1.9982697,0.31567
503,0.72115505,-0.48033512
504,-0.51591194,0.85340685
505,0.85920167,0.61537045
506,1.670232,-0.21583563
507,1.1072987,0.09531685
508,0.054113287,0.3346696
509,0.58780205,0.72133094
510,-0.81539685,0.6466275
511,1.8831608,-0.046694636
512,0.04723224,0.40561843
513,-0.94297636,0.22582434
514,0.6540504,0.67713004
515,0.34632117,0.78383136
516,0.99136215,-0.43465763
517,1.8834252,0.1395791
518,0.07682679,1.0666574
519,1.9772811,0.2928986
520,1.035466,-0.46141312
521,0.47789544,0.8853491
522,1.2087761,-0.39719865
523,0.73313946,-0.43767115
524,1.5715512,-0.38159928
525,0.6687046,0.73116434
526,0.5266819,0.8285423
527,0.8029633,0.46978503
528,1.1458212,-0.5179821
529,0.5934112,-0.47561514
530,1.0331523,0.10490581
531,-0.084244736,0.9798887
532,0.9234543,0.43410787
533,0.8994843,-0.5274035
534,-0.97927886,0.23643138
535,0.96650344,0.47463876
536,-0.05339721,0.29176262
537,0.7418542,-0.4334033
538,-0.6189028,0.68632436
539,-0.8652169,0.5448652
540,0.5267767,0.88147455
541,-0.5533108,0.7367505
542,-0.89874727,0.19053254
543,1.4876379,-0.32720193
544,1.735977,-0.18004787
545,0.40222988,-0.2715601
546,-0.690342,0.74272954
547,1.2149153,-0.5059183
548,-0.077970736,1.0312003
549,-0.26080483,0.8652248
550,2.0040274,0.42664313
551,0.6694838,0.6175425
552,0.18903856,-0.054349642
553,1.1195712,0.23965122
554,0.072347835,0.117625535
555,-0.6989826,0.7927515
556,-0.00190178,0.43744346
557,0.9206256,-0.47497922
558,0.24716434,-0.015866764
559,0.20571889,-0.17035641
560,0.014631721,1.0007318
561,0.2889863,0.9339452
562,-0.74546623,0.61439484
563,1.7619375,-0.04606211
564,0.1343257,0.021899547
565,1.9911765,0.2806924
566,-0.6808972,0.66126305
567,0.8296181,0.43924636
568,1.0110602,-0.4752236
569,1.820949,-0.08424196
570,0.603914,-0.42347842
571,0.93947256,0.48289773
572,-0.9588059,0.15910134
573,-0.06926079,1.0166826
574,0.12893291,1.0079067
575,-1.0592164,0.09043825
576,1.9577165,0.21303274
577,0.9821002,0.25802827
578,-1.00418,0.050763637
579,0.44399178,-0.2784316
580,-0.8643762,0.5382234
581,1.5761756,-0.4411188
582,0.97716105,0.14631693
583,-0.705836,0.77293175
584,-0.8303591,0.4066183
585,-1.002785,0.10862177
586,1.2459532,-0.38730687
587,0.72169477,-0.5054994
588,-0.1841464,0.9453807
589,0.9260932,0.16136786
590,-0.986167,0.39105135
591,0.5361976,-0.30880022
592,0.5859789,0.740694
593,0.1377447,-0.024020173
594,-0.7466751,0.75575984
595,1.977596,0.20623296
596,-0.3757338,0.85968745
597,0.8590717,0.6823151
598,0.094300285,0.999243
599,-1.0205992,0.21985018
600,-0.6022876,0.85425735
601,-0.08466601,1.0885129
602,0.47325763,-0.42075968
603,-0.9934882,0.2776234
604,0.47815272,-0.38650066
605,1.3367833,-0.41604117
606,0.89035237,0.540547
607,0.12451435,-0.056654423
608,0.74797183,0.6130323
609,0.3199868,-0.14674523
610,2.084603,0.30145404
611,0.878014,-0.4838654
612,-0.008427519,0.98175263
613,1.4585588,-0.4601485
614,0.06474516,-0.12380467
615,0.64602345,-0.36889938
616,1.0283743,-0.57119936
617,0.15419991,-0.08567081
618,0.82958686,0.59478146
619,0.047450136,0.44585982
620,0.91902435,0.4474046
621,-0.8666973,0.3872837
622,-0.11437925,1.0459188
623,-0.86994827,0.4044608
624,0.27608976,-0.30377114
625,-0.7217992,0.76685274
626,1.8789248,0.022335269
627,-0.26393962,0.9170092
628,0.14457117,1.1308846
629,1.1114388,-0.5303309
630,0.5910276,0.85316336
631,-1.0243143,0.30155176
632,1.5640737,-0.22354408
633,0.033876423,0.97460204
634,-0.5857992,0.7953903
635,-0.9145669,0.34740078
636,1.8944952,0.19941561
637,1.0579485,0.1935153
638,1.2702794,-0.42041355
639,0.52830786,0.89407724
640,-0.64047724,0.8674599
641,0.104215816,1.0230283
642,-0.0916947,0.88632524
643,0.30998155,0.90638334
644,0.9551725,0.065866455
645,-0.356009,0.85901505
646,-0.022774758,0.3828455
647,-0.8502523,0.4662746
648,0.07828547,0.20771173
649,0.82987,0.36547968
650,0.5726197,-0.32533693
651,1.7345811,-0.2304421
652,0.2105603,-0.15838867
653,0.9735768,0.09773321
654,-0.97701013,0.40805584
655,1.3980409,-0.4907835
656,1.7665349,-0.25813958
657,1.2326722,-0.49621066
658,0.50016767,-0.3305598
659,0.3994235,0.9129496
660,-0.57570845,0.8737483
661,1.0214804,0.10898306
662,1.6918734,-0.19373481
663,0.81466204,0.6548454
664,1.9433604,0.41037533
665,0.7842938,0.7972438
666,-0.031313006,0.92308664
667,-0.8530123,0.48189682
668,-0.87535113,0.29453912
669,-0.13943015,0.9560629
670,0.908175,-0.39213982
671,0.92319524,0.15822408
672,0.028883506,0.4254109
673,2.0688107,0.22180945
674,-0.9395499,0.3657738
675,0.92215794,0.34912312
676,0.9531236,0.36682793
677,-0.5303898,0.7992918
678,0.07591364,0.98130864
679,0.099976756,0.1676287
680,-0.5391969,0.88939846
681,0.44189185,-0.38247228
682,-0.51848924,0.86800694
683,-0.024289224,0.053269703
684,1.9826418,0.13494456
685,-0.4488733,0.82962537
686,0.25397772,-0.13193801
687,0.16067241,-0.048780717
688,-0.86240816,0.31445348
689,0.9160803,-0.5856935
690,1.8399903,-0.059497792
691,-1.0310297,0.0839688
692,0.47738308,-0.24421518
693,0.31160268,-0.19699672
694,1.5535854,-0.37957126
695,1.8842524,0.030602466
696,-0.11785824,0.9880231
697,-0.85621387,0.45026833
698,0.8460704,0.5803718
699,0.13699566,1.0325345
700,1.822412,-0.18829592
701,-1.0401509,-0.03404339
702,-0.93761325,0.43910182
703,0.4727581,0.8734259
704,2.020617,0.42112446
705,0.7975897,0.5897159
706,0.7084292,-0.49054226
707,-0.73066103,0.72676694
708,-0.029972192,1.0089853
709,-0.9010251,0.43476063
710,1.657272,-0.15642112
711,0.4617029,0.9926071
712,-0.85541093,0.18021066
713,1.685234,-0.34399796
714,-0.30108765,0.9442294
715,1.566625,-0.28494442
716,-1.0155442,0.10921062
717,0.93435675,-0.026968759
718,-0.026315035,0.32351077
719,0.061845396,0.9347975
720,-1.0037618,0.112398736
721,0.92143494,0.2412928
722,1.7930968,-0.07321249
723,0.93239033,0.28224352
724,0.12123361,0.14219631
725,1.9966495,0.21501127
726,0.61604464,-0.4420572
727,1.0219377,0.05679333
728,1.941983,0.314281
729,0.5114155,0.85464513
730,0.6252781,0.72312284
731,0.37356976,0.9488691
732,1.9271549,0.093335755
733,1.6848418,-0.24098484
734,1.7328873,-0.10824821
735,0.4347724,0.8741217
736,-0.70826775,0.70096546
737,-0.75094885,0.65623575
738,0.9720369,0.18299177
739,0.4640974,-0.27386186
740,0.5713071,-0.3916708
741,0.37287673,-0.24340634
742,0.5209707,0.724852
743,-0.00680089,0.34912214
744,-0.41349286,0.93955266
745,1.4231752,-0.31810206
746,0.8064543,0.52243394
747,1.5019112,-0.39744946
748,0.19389103,-0.16650924
749,-0.9471902,0.4795003
750,-0.2275268,1.0743334
751,1.0791413,0.22204384
752,0.57240355,-0.39606756
753,1.7763673,-0.1193008
754,1.8937869,0.40655288
755,-1.004062,0.34023857
756,1.4526464,-0.46105456
757,0.13879606,0.20726937
758,-0.42207745,0.83430606
759,-0.5831015,0.77634484
760,-0.9911958,0.12775344
761,1.7466955,-0.19120467
762,0.6818249,0.69108915
763,-1.0373816,0.122968204
764,1.6238273,-0.24829485
765,1.7581846,-0.19778523
766,0.64128137,0.82685155
767,0.7659026,0.6189918
768,-0.016172186,0.3832893
769,0.9309998,0.12511367
770,0.20697641,-0.05189486
771,-0.38847652,0.95247453
772,-0.032268018,0.41598922
773,1.9713279,0.21001315
774,1.9984115,0.29453263
775,2.0343223,0.3786662
776,0.825244,-0.46261373
777,0.29453576,0.9806349
778,-0.39896524,0.9174412
779,1.1458242,-0.4872858
780,1.6330266,-0.2553057
781,1.5508807,-0.26951474
782,1.8130311,-0.14492
783,0.82378507,0.5295506
784,1.1283252,-0.53251666
785,0.311999,0.8343798
786,1.9529803,0.33139133
787,-0.39505863,0.8736176
788,0.12967487,0.10468831
789,0.26969376,-0.07623752
790,-0.9923113,0.115012795
791,-0.18730776,0.9669491
792,-0.64697546,0.88487846
793,-0.7950678,0.45272273
794,0.85487884,0.43654785
795,0.8401366,-0.4874876
796,0.764145,0.61416745
797,-1.0129049,0.05491367
798,0.39551175,0.92504513
799,1.6296436,-0.3156094
800,0.14371675,0.02458803
801,-1.0168551,0.29980305
802,0.90188444,0.3960022
803,0.025309289,0.40821174
804,0.9658789,0.23078339
805,0.08483639,0.026521444
806,0.12286315,-0.06514625
807,-0.04035219,0.31066248
808,-0.64454776,0.6948283
809,1.9724962,0.3161259
810,1.6516771,-0.3041001
811,1.9540703,-0.014225532
812,-0.32459152,0.89142555
813,0.8316534,-0.50676286
814,0.03160666,0.40340286
815,0.7856504,-0.42734298
816,1.9324383,0.59957975
817,0.4551661,0.8459184
818,1.9233383,-0.06275938
819,0.6538164,-0.43555737
820,1.5794762,-0.2744924
821,-1.0269529,0.16832803
822,1.0161153,0.37588656
823,1.3673011,-0.45294994
824,0.07410304,0.024095327
825,0.84795845,0.5648822
826,1.9381285,0.05479198
827,2.0202074,0.3648627
828,1.4537702,-0.4045381
829,0.6322507,0.7789562
830,0.587001,0.9154887
831,-0.9291045,0.5007531
832,0.79653996,-0.42418027
833,1.9785389,0.09646764
834,1.7192913,-0.24152447
835,0.44467354,-0.26811212
836,0.72882605,-0.42963204
837,1.1708138,-0.49089763
838,1.3966526,-0.443842
839,1.227382,-0.47017407
840,0.54180133,-0.30673152
841,1.9507158,0.28445974
842,0.45951223,0.93785566
843,0.89637256,0.38777143
844,0.90296566,0.29199114
845,0.95023674,-0.011648786
846,0.22901934,-0.1358807
847,0.45807216,-0.41392258
848,0.74694955,0.6513615
849,-1.0149685,0.09464095
850,0.25013486,0.99583566
851,2.000303,0.3277304
852,0.39189062,1.0787442
853,-0.0493133,0.32211784
854,-0.21170983,0.9589078
855,0.8047031,-0.40861163
856,0.78408027,0.7100086
857,1.5581659,-0.30613145
858,1.7800748,-0.14184631
859,0.96120113,-0.5034639
860,-0.7990456,0.5523096
861,-0.033965547,0.91087484
862,0.041860975,0.2641474
863,-1.0226817,0.37801477
864,1.8329563,-0.1104922
865,-0.22912025,0.9391527
866,-0.64513755,0.736481
867,1.9372131,0.42013106
868,0.7587699,0.6015782
869,0.7099477,-0.4498374
870,0.052462168,0.2693877
871,0.63908803,0.7226939
872,0.59401524,-0.37753358
873,0.5732536,-0.4087117
874,0.91556495,0.3809064
875,1.0529269,0.04110705
876,0.20268853,-0.07669459
877,0.4033073,-0.4208767
878,0.48894602,-0.30292284
879,1.708909,-0.14784183
880,0.9757628,0.29632333
881,0.6054753,0.836406
882,0.9553777,0.39517325
883,1.3169899,-0.45091146
884,0.2572652,-0.10214444
885,-0.9928463,0.2821549
886,1.8638282,0.024280595
887,0.18001185,0.9338432
888,1.9173342,0.21971527
889,1.6668681,-0.29614073
890,-0.9624717,0.29939392
891,0.745292,0.6503934
892,-0.23999272,0.9396898
893,1.0452136,-0.548207
894,0.5416051,0.87263423
895,1.9514924,0.24644423
896,0.71154386,0.8086206
897,-0.31366736,0.92421275
898,1.9512942,0.03164258
899,2.0068831,0.5210313
900,0.228889,0.9461619
901,0.865696,0.50691664
902,1.3893677,-0.25235522
903,0.55135435,0.80906177
904,-0.7712105,0.75274813
905,0.03448627,1.039407
906,0.037767038,0.4282169
907,1.0038726,-0.5828706
908,-0.2600504,0.91444874
909,1.9094964,0.10682303
910,0.22288597,0.053924266
911,-0.5323374,0.80188894
912,0.8753426,-0.5586441
913,1.1332091,-0.60778886
914,1.3977883,-0.3885373
915,0.8882899,0.5732374
916,0.23817028,-0.02374099
917,0.06337133,0.10328602
918,1.7124017,-0.25975156
919,0.13013302,0.10389122
920,0.96165556,0.11310508
921,0.8353804,0.45919755
922,1.1173176,-0.52184963
923,1.863893,0.18447977
924,0.54958147,-0.46045262
925,0.1593026,0.06711402
926,1.2187371,-0.38286102
927,-0.048695117,1.0878507
928,0.47594848,-0.37918907
929,1.3302125,-0.49581012
930,-0.005113873,0.96126044
931,0.06514768,0.38696405
932,-0.7972868,0.7513389
933,-0.5200197,0.89630854
934,0.9556899,0.05866222
935,0.95551646,-0.5160264
936,-0.31281385,0.9552779
937,0.32105342,-0.23238346
938,-0.035689365,0.17285566
939,-0.5472015,0.92758256
940,1.206033,-0.4998533
941,1.7678092,-0.16070436
942,0.034673262,1.0207524
943,1.7665321,-0.028127752
944,0.076154284,0.42547327
945,0.32720068,0.88407445
946,0.060715012,0.27576193
947,0.9364715,-0.4241773
948,0.46275645,-0.3929404
949,1.9205915,0.001473308
950,-0.4952328,0.85301393
951,-0.88042617,0.46724364
952,0.18214492,-0.06893186
953,-0.37389275,0.91368866
954,0.64878213,-0.42309725
955,0.10335761,0.096840665
956,-1.0157827,-0.04370113
957,0.368007,0.9874498
958,-0.87238014,0.6455799
959,0.35492823,-0.12259536
960,0.5973005,0.8107164
961,0.9691921,0.20720482
962,0.41255257,-0.3267973
